Year,F_Month,F_Day,UTC Hour,PM2.5,Month,Day,acq_date
2016,3,29,7,64.4,03,29,2016-03-29
2016,3,29,8,62.1,03,29,2016-03-29
2016,3,29,9,72.6,03,29,2016-03-29
2016,3,29,10,89.3,03,29,2016-03-29
2016,3,29,11,88.5,03,29,2016-03-29
2016,3,29,12,93.2,03,29,2016-03-29
2016,3,29,13,136.2,03,29,2016-03-29
2016,3,29,14,113,03,29,2016-03-29
2016,3,29,15,124.9,03,29,2016-03-29
2016,3,29,16,105.5,03,29,2016-03-29
2016,3,29,17,102.6,03,29,2016-03-29
2016,3,29,18,101.8,03,29,2016-03-29
2016,3,29,19,113.1,03,29,2016-03-29
2016,3,29,20,147.7,03,29,2016-03-29
2016,3,29,21,157.4,03,29,2016-03-29
2016,3,29,22,125.9,03,29,2016-03-29
2016,3,29,23,103.7,03,29,2016-03-29
2016,3,30,0,98.5,03,30,2016-03-30
2016,3,30,1,130.2,03,30,2016-03-30
2016,3,30,2,141.8,03,30,2016-03-30
2016,3,30,3,98.2,03,30,2016-03-30
2016,3,30,4,87.5,03,30,2016-03-30
2016,3,30,5,117.1,03,30,2016-03-30
2016,3,30,6,115.7,03,30,2016-03-30
2016,3,30,7,92.9,03,30,2016-03-30
2016,3,30,8,90.5,03,30,2016-03-30
2016,3,30,9,123.2,03,30,2016-03-30
2016,3,30,10,122.1,03,30,2016-03-30
2016,3,30,11,132.9,03,30,2016-03-30
2016,3,30,12,139.6,03,30,2016-03-30
2016,3,30,13,143.7,03,30,2016-03-30
2016,3,30,14,172.6,03,30,2016-03-30
2016,3,30,15,163.4,03,30,2016-03-30
2016,3,30,16,154.1,03,30,2016-03-30
2016,3,30,17,159.4,03,30,2016-03-30
2016,3,30,18,179.6,03,30,2016-03-30
2016,3,30,19,187.3,03,30,2016-03-30
2016,3,30,20,100.7,03,30,2016-03-30
2016,3,30,21,87.9,03,30,2016-03-30
2016,3,30,22,256.9,03,30,2016-03-30
2016,3,30,23,257,03,30,2016-03-30
2016,3,31,0,90.8,03,31,2016-03-31
2016,3,31,1,90.6,03,31,2016-03-31
2016,3,31,3,40.8,03,31,2016-03-31
2016,3,31,4,68.8,03,31,2016-03-31
2016,3,31,5,58.1,03,31,2016-03-31
2016,3,31,6,54.1,03,31,2016-03-31
2016,3,31,8,80.6,03,31,2016-03-31
2016,3,31,9,116.8,03,31,2016-03-31
2016,3,31,10,112.6,03,31,2016-03-31
2016,3,31,11,112.4,03,31,2016-03-31
2016,3,31,12,111,03,31,2016-03-31
2016,3,31,13,99.8,03,31,2016-03-31
2016,3,31,14,97,03,31,2016-03-31
2016,3,31,15,100,03,31,2016-03-31
2016,3,31,16,125,03,31,2016-03-31
2016,3,31,17,132.5,03,31,2016-03-31
2016,3,31,18,141.2,03,31,2016-03-31
2016,3,31,19,145.8,03,31,2016-03-31
2016,3,31,20,123.5,03,31,2016-03-31
2016,3,31,21,134.5,03,31,2016-03-31
2016,3,31,22,127.5,03,31,2016-03-31
2016,3,31,23,110.7,03,31,2016-03-31
2016,4,1,0,77,04,01,2016-04-01
2016,4,1,1,62.9,04,01,2016-04-01
2016,4,1,2,81.4,04,01,2016-04-01
2016,4,1,3,67.6,04,01,2016-04-01
2016,4,1,4,82.7,04,01,2016-04-01
2016,4,1,5,97.6,04,01,2016-04-01
2016,4,1,6,114.4,04,01,2016-04-01
2016,4,1,7,121.1,04,01,2016-04-01
2016,4,1,8,124.1,04,01,2016-04-01
2016,4,1,9,122.6,04,01,2016-04-01
2016,4,1,10,126.5,04,01,2016-04-01
2016,4,1,11,135.6,04,01,2016-04-01
2016,4,1,12,123.5,04,01,2016-04-01
2016,4,1,13,89.9,04,01,2016-04-01
2016,4,1,14,67.1,04,01,2016-04-01
2016,4,1,15,83.5,04,01,2016-04-01
2016,4,1,16,89.8,04,01,2016-04-01
2016,4,1,17,89.4,04,01,2016-04-01
2016,4,1,18,105.9,04,01,2016-04-01
2016,4,1,19,103.9,04,01,2016-04-01
2016,4,1,20,148.6,04,01,2016-04-01
2016,4,1,21,150.3,04,01,2016-04-01
2016,4,1,22,147.7,04,01,2016-04-01
2016,4,1,23,156.8,04,01,2016-04-01
2016,4,2,1,52.7,04,02,2016-04-02
2016,4,2,2,53.3,04,02,2016-04-02
2016,4,2,3,50.9,04,02,2016-04-02
2016,4,2,4,92.4,04,02,2016-04-02
2016,4,2,5,103.4,04,02,2016-04-02
2016,4,2,6,102.8,04,02,2016-04-02
2016,4,2,7,70.4,04,02,2016-04-02
2016,4,2,8,84.1,04,02,2016-04-02
2016,4,2,9,93.9,04,02,2016-04-02
2016,4,2,10,113.2,04,02,2016-04-02
2016,4,2,11,131.7,04,02,2016-04-02
2016,4,2,12,125.5,04,02,2016-04-02
2016,4,2,13,133.9,04,02,2016-04-02
2016,4,2,14,131.8,04,02,2016-04-02
2016,4,2,15,143.8,04,02,2016-04-02
2016,4,2,16,148.6,04,02,2016-04-02
2016,4,2,17,105.4,04,02,2016-04-02
2016,4,2,18,96.6,04,02,2016-04-02
2016,4,2,19,97.7,04,02,2016-04-02
2016,4,2,20,132.5,04,02,2016-04-02
2016,4,2,21,155.8,04,02,2016-04-02
2016,4,2,22,121,04,02,2016-04-02
2016,4,2,23,90.3,04,02,2016-04-02
2016,4,3,0,85.9,04,03,2016-04-03
2016,4,3,1,74.9,04,03,2016-04-03
2016,4,3,2,76.3,04,03,2016-04-03
2016,4,3,3,64.4,04,03,2016-04-03
2016,4,3,4,113.6,04,03,2016-04-03
2016,4,3,5,98.6,04,03,2016-04-03
2016,4,3,6,122,04,03,2016-04-03
2016,4,3,7,109.6,04,03,2016-04-03
2016,4,3,8,128.1,04,03,2016-04-03
2016,4,3,9,111.7,04,03,2016-04-03
2016,4,3,10,131.9,04,03,2016-04-03
2016,4,3,11,123.1,04,03,2016-04-03
2016,4,3,12,123.1,04,03,2016-04-03
2016,4,3,13,122.6,04,03,2016-04-03
2016,4,3,14,155.4,04,03,2016-04-03
2016,4,3,15,157.6,04,03,2016-04-03
2016,4,3,16,155.8,04,03,2016-04-03
2016,4,3,17,122.9,04,03,2016-04-03
2016,4,3,18,125.5,04,03,2016-04-03
2016,4,3,19,123.3,04,03,2016-04-03
2016,4,3,20,134.2,04,03,2016-04-03
2016,4,3,21,130.7,04,03,2016-04-03
2016,4,3,22,112.6,04,03,2016-04-03
2016,4,3,23,108.6,04,03,2016-04-03
2016,4,4,0,118.6,04,04,2016-04-04
2016,4,4,1,111.2,04,04,2016-04-04
2016,4,4,2,108.6,04,04,2016-04-04
2016,4,4,3,129.5,04,04,2016-04-04
2016,4,4,4,132.8,04,04,2016-04-04
2016,4,4,5,157.2,04,04,2016-04-04
2016,4,4,6,146.1,04,04,2016-04-04
2016,4,4,7,119.8,04,04,2016-04-04
2016,4,4,8,107.3,04,04,2016-04-04
2016,4,4,9,97.5,04,04,2016-04-04
2016,4,4,10,86.7,04,04,2016-04-04
2016,4,4,11,79.9,04,04,2016-04-04
2016,4,4,12,79.9,04,04,2016-04-04
2016,4,4,13,76.3,04,04,2016-04-04
2016,4,4,14,95.8,04,04,2016-04-04
2016,4,4,15,95.8,04,04,2016-04-04
2016,4,4,16,121.1,04,04,2016-04-04
2016,4,4,17,121.8,04,04,2016-04-04
2016,4,4,18,120.6,04,04,2016-04-04
2016,4,4,19,119,04,04,2016-04-04
2016,4,4,20,119.6,04,04,2016-04-04
2016,4,4,23,87.7,04,04,2016-04-04
2016,4,5,0,80.8,04,05,2016-04-05
2016,4,5,1,87.2,04,05,2016-04-05
2016,4,5,2,118,04,05,2016-04-05
2016,4,5,3,130.2,04,05,2016-04-05
2016,4,5,4,129.5,04,05,2016-04-05
2016,4,5,5,131.7,04,05,2016-04-05
2016,4,5,6,125.9,04,05,2016-04-05
2016,4,5,7,98.6,04,05,2016-04-05
2016,4,5,8,107.1,04,05,2016-04-05
2016,4,5,9,108.4,04,05,2016-04-05
2016,4,5,10,115.2,04,05,2016-04-05
2016,4,5,11,80.5,04,05,2016-04-05
2016,4,5,12,85.4,04,05,2016-04-05
2016,4,5,13,119.5,04,05,2016-04-05
2016,4,5,14,128,04,05,2016-04-05
2016,4,5,15,122.1,04,05,2016-04-05
2016,4,5,16,112.7,04,05,2016-04-05
2016,4,5,17,127.1,04,05,2016-04-05
2016,4,5,18,92.6,04,05,2016-04-05
2016,4,5,19,109.1,04,05,2016-04-05
2016,4,5,20,93.4,04,05,2016-04-05
2016,4,5,21,82.1,04,05,2016-04-05
2016,4,5,22,73.4,04,05,2016-04-05
2016,4,5,23,70.2,04,05,2016-04-05
2016,4,6,0,70.8,04,06,2016-04-06
2016,4,6,1,70.3,04,06,2016-04-06
2016,4,6,2,90.7,04,06,2016-04-06
2016,4,6,3,86.2,04,06,2016-04-06
2016,4,6,4,101.8,04,06,2016-04-06
2016,4,6,5,87.6,04,06,2016-04-06
2016,4,6,6,88.4,04,06,2016-04-06
2016,4,6,7,96.2,04,06,2016-04-06
2016,4,6,8,96.3,04,06,2016-04-06
2016,4,6,9,113.5,04,06,2016-04-06
2016,4,6,10,125.2,04,06,2016-04-06
2016,4,6,11,109.1,04,06,2016-04-06
2016,4,6,12,106.1,04,06,2016-04-06
2016,4,6,13,120.8,04,06,2016-04-06
2016,4,6,14,120.8,04,06,2016-04-06
2016,4,6,15,142.1,04,06,2016-04-06
2016,4,6,16,142.8,04,06,2016-04-06
2016,4,6,17,142.1,04,06,2016-04-06
2016,4,6,18,142,04,06,2016-04-06
2016,4,7,1,136.7,04,07,2016-04-07
2016,4,7,2,135.3,04,07,2016-04-07
2016,4,7,3,124,04,07,2016-04-07
2016,4,7,4,133.2,04,07,2016-04-07
2016,4,7,5,81.7,04,07,2016-04-07
2016,4,7,6,82.5,04,07,2016-04-07
2016,4,7,7,84,04,07,2016-04-07
2016,4,7,8,92.1,04,07,2016-04-07
2016,4,7,9,74.9,04,07,2016-04-07
2016,4,7,10,71.2,04,07,2016-04-07
2016,4,7,11,74,04,07,2016-04-07
2016,4,7,12,70.9,04,07,2016-04-07
2016,4,7,13,66.9,04,07,2016-04-07
2016,4,7,14,57.7,04,07,2016-04-07
2016,4,7,15,64.2,04,07,2016-04-07
2016,4,7,16,62.4,04,07,2016-04-07
2016,4,7,17,57.9,04,07,2016-04-07
2016,4,7,18,66.3,04,07,2016-04-07
2016,4,7,19,70.9,04,07,2016-04-07
2016,4,7,20,76.9,04,07,2016-04-07
2016,4,7,21,82.5,04,07,2016-04-07
2016,4,7,22,75.2,04,07,2016-04-07
2016,4,7,23,94.8,04,07,2016-04-07
2016,4,8,0,104.9,04,08,2016-04-08
2016,4,8,1,87.6,04,08,2016-04-08
2016,4,8,2,82,04,08,2016-04-08
2016,4,8,3,72.3,04,08,2016-04-08
2016,4,8,4,82.6,04,08,2016-04-08
2016,4,8,5,83.9,04,08,2016-04-08
2016,4,8,6,76.3,04,08,2016-04-08
2016,4,8,7,78.5,04,08,2016-04-08
2016,4,8,8,106.4,04,08,2016-04-08
2016,4,8,9,111.1,04,08,2016-04-08
2016,4,8,10,154.1,04,08,2016-04-08
2016,4,8,11,166.3,04,08,2016-04-08
2016,4,8,12,163.9,04,08,2016-04-08
2016,4,8,13,141.3,04,08,2016-04-08
2016,4,8,14,145.3,04,08,2016-04-08
2016,4,8,15,136.5,04,08,2016-04-08
2016,4,8,16,129.8,04,08,2016-04-08
2016,4,8,17,134.2,04,08,2016-04-08
2016,4,8,18,133.3,04,08,2016-04-08
2016,4,8,19,211.9,04,08,2016-04-08
2016,4,8,20,212.6,04,08,2016-04-08
2016,4,8,21,174.6,04,08,2016-04-08
2016,4,8,22,141.1,04,08,2016-04-08
2016,4,8,23,116.3,04,08,2016-04-08
2016,4,9,0,100.7,04,09,2016-04-09
2016,4,9,1,101.5,04,09,2016-04-09
2016,4,9,2,96.1,04,09,2016-04-09
2016,4,9,3,98.5,04,09,2016-04-09
2016,4,9,4,69.4,04,09,2016-04-09
2016,4,9,5,70,04,09,2016-04-09
2016,4,9,6,71.6,04,09,2016-04-09
2016,4,9,7,75.6,04,09,2016-04-09
2016,4,9,8,88,04,09,2016-04-09
2016,4,9,9,98,04,09,2016-04-09
2016,4,9,10,92.8,04,09,2016-04-09
2016,4,9,11,95.3,04,09,2016-04-09
2016,4,9,12,67.2,04,09,2016-04-09
2016,4,9,13,76,04,09,2016-04-09
2016,4,9,14,75.1,04,09,2016-04-09
2016,4,9,15,53.9,04,09,2016-04-09
2016,4,9,16,38.5,04,09,2016-04-09
2016,4,9,17,37.8,04,09,2016-04-09
2016,4,9,18,38,04,09,2016-04-09
2016,4,9,19,35.8,04,09,2016-04-09
2016,4,9,20,74.1,04,09,2016-04-09
2016,4,9,21,74.3,04,09,2016-04-09
2016,4,9,22,105.5,04,09,2016-04-09
2016,4,9,23,88,04,09,2016-04-09
2016,4,10,0,76.1,04,10,2016-04-10
2016,4,10,1,73,04,10,2016-04-10
2016,4,10,2,46.6,04,10,2016-04-10
2016,4,10,3,46.9,04,10,2016-04-10
2016,4,10,4,55.6,04,10,2016-04-10
2016,4,10,5,52.2,04,10,2016-04-10
2016,4,10,6,85.2,04,10,2016-04-10
2016,4,10,7,102.8,04,10,2016-04-10
2016,4,10,8,102.9,04,10,2016-04-10
2016,4,10,9,102.9,04,10,2016-04-10
2016,4,10,10,103.1,04,10,2016-04-10
2016,4,11,3,83.6,04,11,2016-04-11
2016,4,11,4,76.6,04,11,2016-04-11
2016,4,11,5,81.9,04,11,2016-04-11
2016,4,11,6,71.9,04,11,2016-04-11
2016,4,11,7,72.8,04,11,2016-04-11
2016,4,11,8,70.2,04,11,2016-04-11
2016,4,11,9,79.8,04,11,2016-04-11
2016,4,11,10,85.8,04,11,2016-04-11
2016,4,11,11,81.4,04,11,2016-04-11
2016,4,11,12,72,04,11,2016-04-11
2016,4,11,13,73.2,04,11,2016-04-11
2016,4,11,14,62.2,04,11,2016-04-11
2016,4,11,15,53.1,04,11,2016-04-11
2016,4,11,16,39.9,04,11,2016-04-11
2016,4,11,17,44.7,04,11,2016-04-11
2016,4,11,18,64.5,04,11,2016-04-11
2016,4,11,19,60.8,04,11,2016-04-11
2016,4,11,20,68.9,04,11,2016-04-11
2016,4,11,21,73.1,04,11,2016-04-11
2016,4,11,22,70,04,11,2016-04-11
2016,4,11,23,94.6,04,11,2016-04-11
2016,4,12,0,83.9,04,12,2016-04-12
2016,4,12,1,80.2,04,12,2016-04-12
2016,4,12,2,89.6,04,12,2016-04-12
2016,4,12,3,72.8,04,12,2016-04-12
2016,4,12,4,61.3,04,12,2016-04-12
2016,4,12,5,66.4,04,12,2016-04-12
2016,4,12,6,69.4,04,12,2016-04-12
2016,4,12,7,77.7,04,12,2016-04-12
2016,4,12,8,75,04,12,2016-04-12
2016,4,12,9,92.5,04,12,2016-04-12
2016,4,12,10,82.3,04,12,2016-04-12
2016,4,12,11,74.3,04,12,2016-04-12
2016,4,12,12,77.6,04,12,2016-04-12
2016,4,12,13,69.6,04,12,2016-04-12
2016,4,12,14,60.9,04,12,2016-04-12
2016,4,12,15,61.2,04,12,2016-04-12
2016,4,12,16,60.6,04,12,2016-04-12
2016,4,12,17,60.1,04,12,2016-04-12
2016,4,13,6,38,04,13,2016-04-13
2016,4,13,7,38,04,13,2016-04-13
2016,4,13,8,48,04,13,2016-04-13
2016,4,13,9,47.7,04,13,2016-04-13
2016,4,13,10,90.4,04,13,2016-04-13
2016,4,13,11,90.4,04,13,2016-04-13
2016,4,13,12,90,04,13,2016-04-13
2016,4,13,13,90,04,13,2016-04-13
2016,4,13,14,102.5,04,13,2016-04-13
2016,4,13,15,102.5,04,13,2016-04-13
2016,4,13,16,83.5,04,13,2016-04-13
2016,4,13,17,83.9,04,13,2016-04-13
2016,4,13,18,86.2,04,13,2016-04-13
2016,4,13,19,86.2,04,13,2016-04-13
2016,4,13,20,95.5,04,13,2016-04-13
2016,4,13,21,95.5,04,13,2016-04-13
2016,4,13,22,101.9,04,13,2016-04-13
2016,4,13,23,101.8,04,13,2016-04-13
2016,4,14,0,67.9,04,14,2016-04-14
2016,4,14,1,67.8,04,14,2016-04-14
2016,4,14,2,50.3,04,14,2016-04-14
2016,4,14,3,50.4,04,14,2016-04-14
2016,4,14,4,50.6,04,14,2016-04-14
2016,4,14,5,50.7,04,14,2016-04-14
2016,4,14,6,43.8,04,14,2016-04-14
2016,4,14,7,43.6,04,14,2016-04-14
2016,4,14,8,72.9,04,14,2016-04-14
2016,4,14,9,72.9,04,14,2016-04-14
2016,4,14,10,148.8,04,14,2016-04-14
2016,4,14,11,196.5,04,14,2016-04-14
2016,4,14,12,186.8,04,14,2016-04-14
2016,4,14,13,186.7,04,14,2016-04-14
2016,4,14,14,146.5,04,14,2016-04-14
2016,4,14,15,146.5,04,14,2016-04-14
2016,4,14,16,141.1,04,14,2016-04-14
2016,4,14,17,141.6,04,14,2016-04-14
2016,4,14,18,144.7,04,14,2016-04-14
2016,4,14,19,174.1,04,14,2016-04-14
2016,4,14,20,167.3,04,14,2016-04-14
2016,4,14,21,218.1,04,14,2016-04-14
2016,4,14,22,157.6,04,14,2016-04-14
2016,4,14,23,157.5,04,14,2016-04-14
2016,4,15,0,94.8,04,15,2016-04-15
2016,4,15,1,94.7,04,15,2016-04-15
2016,4,15,2,70.5,04,15,2016-04-15
2016,4,15,3,70.5,04,15,2016-04-15
2016,4,15,4,60.6,04,15,2016-04-15
2016,4,15,5,74.1,04,15,2016-04-15
2016,4,15,6,75,04,15,2016-04-15
2016,4,15,7,75.1,04,15,2016-04-15
2016,4,15,8,69.3,04,15,2016-04-15
2016,4,15,9,69.3,04,15,2016-04-15
2016,4,15,10,134,04,15,2016-04-15
2016,4,15,11,134,04,15,2016-04-15
2016,4,15,12,137.6,04,15,2016-04-15
2016,4,15,13,137.6,04,15,2016-04-15
2016,4,15,14,125.8,04,15,2016-04-15
2016,4,15,15,113.5,04,15,2016-04-15
2016,4,15,16,116.2,04,15,2016-04-15
2016,4,15,17,116.1,04,15,2016-04-15
2016,4,15,18,113.7,04,15,2016-04-15
2016,4,15,19,113.9,04,15,2016-04-15
2016,4,15,20,140.8,04,15,2016-04-15
2016,4,15,21,141.2,04,15,2016-04-15
2016,4,15,22,103.1,04,15,2016-04-15
2016,4,15,23,103,04,15,2016-04-15
2016,4,16,0,103.4,04,16,2016-04-16
2016,4,16,1,104.6,04,16,2016-04-16
2016,4,16,2,107.1,04,16,2016-04-16
2016,4,16,3,107,04,16,2016-04-16
2016,4,16,4,110.2,04,16,2016-04-16
2016,4,16,5,110.3,04,16,2016-04-16
2016,4,16,6,106,04,16,2016-04-16
2016,4,16,7,105.9,04,16,2016-04-16
2016,4,16,8,81.2,04,16,2016-04-16
2016,4,16,9,81,04,16,2016-04-16
2016,4,16,10,87.2,04,16,2016-04-16
2016,4,16,11,97.5,04,16,2016-04-16
2016,4,16,12,97,04,16,2016-04-16
2016,4,16,13,97.5,04,16,2016-04-16
2016,4,16,14,106.4,04,16,2016-04-16
2016,4,16,15,103.6,04,16,2016-04-16
2016,4,16,16,91.3,04,16,2016-04-16
2016,4,16,17,91.2,04,16,2016-04-16
2016,4,16,18,79.3,04,16,2016-04-16
2016,4,16,19,80.1,04,16,2016-04-16
2016,4,16,20,80.6,04,16,2016-04-16
2016,4,16,21,83.8,04,16,2016-04-16
2016,4,16,22,99.6,04,16,2016-04-16
2016,4,16,23,99.6,04,16,2016-04-16
2016,4,17,0,98.3,04,17,2016-04-17
2016,4,17,1,98.7,04,17,2016-04-17
2016,4,17,2,93.6,04,17,2016-04-17
2016,4,17,3,92.8,04,17,2016-04-17
2016,4,17,4,85.8,04,17,2016-04-17
2016,4,17,5,85.3,04,17,2016-04-17
2016,4,17,6,111.7,04,17,2016-04-17
2016,4,17,7,111.7,04,17,2016-04-17
2016,4,17,8,115,04,17,2016-04-17
2016,4,17,9,88.9,04,17,2016-04-17
2016,4,17,10,111.8,04,17,2016-04-17
2016,4,17,11,111.7,04,17,2016-04-17
2016,4,17,12,111,04,17,2016-04-17
2016,4,17,13,110.9,04,17,2016-04-17
2016,4,17,14,87.6,04,17,2016-04-17
2016,4,17,15,87.7,04,17,2016-04-17
2016,4,17,16,80.9,04,17,2016-04-17
2016,4,17,17,80.9,04,17,2016-04-17
2016,4,17,18,86.4,04,17,2016-04-17
2016,4,17,19,86.7,04,17,2016-04-17
2016,4,17,20,93.1,04,17,2016-04-17
2016,4,17,21,93.5,04,17,2016-04-17
2016,4,17,22,89.1,04,17,2016-04-17
2016,4,17,23,88.9,04,17,2016-04-17
2016,4,18,0,85.5,04,18,2016-04-18
2016,4,18,1,85,04,18,2016-04-18
2016,4,18,2,90.4,04,18,2016-04-18
2016,4,18,3,90.3,04,18,2016-04-18
2016,4,18,4,86.6,04,18,2016-04-18
2016,4,18,5,86.5,04,18,2016-04-18
2016,4,18,6,93.7,04,18,2016-04-18
2016,4,18,7,94,04,18,2016-04-18
2016,4,18,8,88.2,04,18,2016-04-18
2016,4,18,9,72,04,18,2016-04-18
2016,4,18,10,130.4,04,18,2016-04-18
2016,4,18,11,130.4,04,18,2016-04-18
2016,4,18,12,120.4,04,18,2016-04-18
2016,4,18,13,150.4,04,18,2016-04-18
2016,4,18,14,121.2,04,18,2016-04-18
2016,4,18,15,121.3,04,18,2016-04-18
2016,4,18,16,107,04,18,2016-04-18
2016,4,18,17,106.9,04,18,2016-04-18
2016,4,18,18,138.6,04,18,2016-04-18
2016,4,18,19,140,04,18,2016-04-18
2016,4,18,20,164.7,04,18,2016-04-18
2016,4,18,21,164.9,04,18,2016-04-18
2016,4,18,22,174.6,04,18,2016-04-18
2016,4,18,23,142.6,04,18,2016-04-18
2016,4,19,0,140.7,04,19,2016-04-19
2016,4,19,1,188.1,04,19,2016-04-19
2016,4,19,2,88.8,04,19,2016-04-19
2016,4,19,3,88.8,04,19,2016-04-19
2016,4,19,4,97.7,04,19,2016-04-19
2016,4,19,5,98,04,19,2016-04-19
2016,4,19,6,80.5,04,19,2016-04-19
2016,4,19,7,79.7,04,19,2016-04-19
2016,4,19,8,99.1,04,19,2016-04-19
2016,4,19,9,99.4,04,19,2016-04-19
2016,4,19,10,114.7,04,19,2016-04-19
2016,4,19,11,114.6,04,19,2016-04-19
2016,4,19,12,127.3,04,19,2016-04-19
2016,4,19,13,141,04,19,2016-04-19
2016,4,19,14,126.6,04,19,2016-04-19
2016,4,19,15,126.5,04,19,2016-04-19
2016,4,19,16,143,04,19,2016-04-19
2016,4,19,17,142.9,04,19,2016-04-19
2016,4,19,18,188.3,04,19,2016-04-19
2016,4,19,19,184.4,04,19,2016-04-19
2016,4,19,20,158.1,04,19,2016-04-19
2016,4,19,21,157.9,04,19,2016-04-19
2016,4,19,22,123.1,04,19,2016-04-19
2016,4,19,23,123,04,19,2016-04-19
2016,4,20,0,115.6,04,20,2016-04-20
2016,4,20,1,115.5,04,20,2016-04-20
2016,4,20,2,65.6,04,20,2016-04-20
2016,4,20,3,65.4,04,20,2016-04-20
2016,4,20,4,76.3,04,20,2016-04-20
2016,4,20,5,76.7,04,20,2016-04-20
2016,4,20,6,77.1,04,20,2016-04-20
2016,4,20,7,76.9,04,20,2016-04-20
2016,4,20,8,82.1,04,20,2016-04-20
2016,4,20,9,82.9,04,20,2016-04-20
2016,4,20,10,81.4,04,20,2016-04-20
2016,4,20,11,81.3,04,20,2016-04-20
2016,4,20,12,91.6,04,20,2016-04-20
2016,4,20,13,91.7,04,20,2016-04-20
2016,4,20,14,92.6,04,20,2016-04-20
2016,4,20,15,92.7,04,20,2016-04-20
2016,4,20,16,77,04,20,2016-04-20
2016,4,20,17,76.9,04,20,2016-04-20
2016,4,20,18,63.9,04,20,2016-04-20
2016,4,20,19,64,04,20,2016-04-20
2016,4,20,20,97.7,04,20,2016-04-20
2016,4,20,21,111.7,04,20,2016-04-20
2016,4,20,22,76.4,04,20,2016-04-20
2016,4,20,23,77.7,04,20,2016-04-20
2016,4,21,0,76.5,04,21,2016-04-21
2016,4,21,1,76.4,04,21,2016-04-21
2016,4,21,2,96.5,04,21,2016-04-21
2016,4,21,3,96.3,04,21,2016-04-21
2016,4,21,4,90.1,04,21,2016-04-21
2016,4,21,5,90.2,04,21,2016-04-21
2016,4,21,6,84.7,04,21,2016-04-21
2016,4,21,7,85.3,04,21,2016-04-21
2016,4,21,8,82.7,04,21,2016-04-21
2016,4,21,9,82.6,04,21,2016-04-21
2016,4,21,10,88.7,04,21,2016-04-21
2016,4,21,11,88.7,04,21,2016-04-21
2016,4,21,12,97.4,04,21,2016-04-21
2016,4,21,13,97.4,04,21,2016-04-21
2016,4,21,14,122.4,04,21,2016-04-21
2016,4,21,15,122.7,04,21,2016-04-21
2016,4,21,16,164.2,04,21,2016-04-21
2016,4,21,17,164,04,21,2016-04-21
2016,4,21,18,135.7,04,21,2016-04-21
2016,4,21,19,135.8,04,21,2016-04-21
2016,4,21,20,101.7,04,21,2016-04-21
2016,4,21,21,101.9,04,21,2016-04-21
2016,4,21,22,91.2,04,21,2016-04-21
2016,4,21,23,91.3,04,21,2016-04-21
2016,4,22,0,90.1,04,22,2016-04-22
2016,4,22,1,90.3,04,22,2016-04-22
2016,4,22,2,71.7,04,22,2016-04-22
2016,4,22,3,71.6,04,22,2016-04-22
2016,4,22,4,76.9,04,22,2016-04-22
2016,4,22,5,77.1,04,22,2016-04-22
2016,4,22,6,75.9,04,22,2016-04-22
2016,4,22,7,76.5,04,22,2016-04-22
2016,4,22,8,45.7,04,22,2016-04-22
2016,4,22,9,45.6,04,22,2016-04-22
2016,4,22,10,66.1,04,22,2016-04-22
2016,4,22,11,78,04,22,2016-04-22
2016,4,22,12,52,04,22,2016-04-22
2016,4,22,13,51.9,04,22,2016-04-22
2016,4,22,14,65.1,04,22,2016-04-22
2016,4,22,15,64.7,04,22,2016-04-22
2016,4,22,16,66.5,04,22,2016-04-22
2016,4,22,17,66.5,04,22,2016-04-22
2016,4,22,18,112.7,04,22,2016-04-22
2016,4,22,19,112.9,04,22,2016-04-22
2016,4,22,20,143.8,04,22,2016-04-22
2016,4,22,21,143.2,04,22,2016-04-22
2016,4,22,22,139.3,04,22,2016-04-22
2016,4,22,23,139,04,22,2016-04-22
2016,4,23,0,98.1,04,23,2016-04-23
2016,4,23,1,98,04,23,2016-04-23
2016,4,23,2,68.9,04,23,2016-04-23
2016,4,23,3,70.4,04,23,2016-04-23
2016,4,23,4,101.5,04,23,2016-04-23
2016,4,23,5,101.4,04,23,2016-04-23
2016,4,23,6,102,04,23,2016-04-23
2016,4,23,7,100.2,04,23,2016-04-23
2016,4,23,8,71.1,04,23,2016-04-23
2016,4,23,9,72.5,04,23,2016-04-23
2016,4,23,10,94.1,04,23,2016-04-23
2016,4,23,11,95.7,04,23,2016-04-23
2016,4,23,12,126.3,04,23,2016-04-23
2016,4,23,13,126.5,04,23,2016-04-23
2016,4,23,14,122.5,04,23,2016-04-23
2016,4,23,15,122.5,04,23,2016-04-23
2016,4,23,16,117.1,04,23,2016-04-23
2016,4,23,17,86.8,04,23,2016-04-23
2016,4,23,18,107.7,04,23,2016-04-23
2016,4,23,19,106.9,04,23,2016-04-23
2016,4,23,20,189,04,23,2016-04-23
2016,4,23,21,179.4,04,23,2016-04-23
2016,4,23,22,171.6,04,23,2016-04-23
2016,4,23,23,180,04,23,2016-04-23
2016,4,24,0,117.3,04,24,2016-04-24
2016,4,24,1,117.8,04,24,2016-04-24
2016,4,24,2,51.3,04,24,2016-04-24
2016,4,24,3,51.3,04,24,2016-04-24
2016,4,24,4,55.7,04,24,2016-04-24
2016,4,24,5,55.7,04,24,2016-04-24
2016,4,24,6,64.5,04,24,2016-04-24
2016,4,24,7,64.4,04,24,2016-04-24
